,components,username_folder_name,js_loc_in_each_js
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
4,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
5,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
7,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
8,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,51465.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
2,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
4,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
5,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
7,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
8,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,222149.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,2404.0
1,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,2404.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,2404.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,2404.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,93.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2196.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2002.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,806.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1842.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,1842.0
0,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,84.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,778.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1852.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1852.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,586.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5470.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,5470.0
2,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,5470.0
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,5470.0
4,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,5470.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1779.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,580.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1060.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,1060.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1494.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,948.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,332.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,328.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,1668.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,531.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,3215.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,6872.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6872.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1702.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,9160.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,9160.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,11967.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,4358.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,4358.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,2703.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3265.0
1,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,3265.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,467.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,637.0
0,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,4991.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4991.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,7069.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,2857.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,545.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1662.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1581.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1763.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1763.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1838.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,1731.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,1731.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,5298.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,5298.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5298.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,2827.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,7189.0
0,d3-zoom___.zoom,2017-Purdue-UNAL-IronHack-ronaldsg20,4606.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
2,d3-transition___.active,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
3,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
1,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
2,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
4,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
5,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
7,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,128425.0
0,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,2581.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
5,d3-collection_Objects_.entries,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
6,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
8,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,142477.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
5,d3-collection_Objects_.entries,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
6,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
8,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,57032.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9234.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,9234.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9234.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,4239.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
1,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
2,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
3,d3-array_Statistics_.sum,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
4,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
5,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
6,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
7,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
8,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
9,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
10,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
11,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
12,d3-hierarchy___.partition,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
13,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
14,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
15,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
16,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
17,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
18,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
19,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,411453.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,2046.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1833.0
1,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,1833.0
0,d3-hierarchy___.partition,2017-Purdue-UNAL-IronHack-ronaldsg20,2355.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,2355.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,2064.0
1,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,2064.0
0,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-ronaldsg20,642.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,2371.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1461.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1461.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,1329.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1329.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1360.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1360.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1648.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1648.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,1126.0
1,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-ronaldsg20,1126.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,936.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1696.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,911.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,1294.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,625.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-ronaldsg20,1213.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,959.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,964.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,912.0
0,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,619.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,3024.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,4151.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1157.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1157.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,379.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,696.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,520.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,778.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1902.0
0,d3-hierarchy___.partition,2017-Purdue-UNAL-IronHack-ronaldsg20,1150.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1119.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1022.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1022.0
0,d3-array_Statistics_.sum,2017-Purdue-UNAL-IronHack-ronaldsg20,569.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1184.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,3075.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1141.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,1972.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,553.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,500.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,1293.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,644.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,1923.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,586.0
0,d3-array_Statistics_.sum,2017-Purdue-UNAL-IronHack-ronaldsg20,491.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,465.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,593.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,896.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,736.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1856.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,505.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,569.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,748.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,981.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,5575.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1899.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1596.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2486.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1065.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1065.0
0,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,1610.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,5519.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1267.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1441.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1843.0
0,d3-array_Statistics_.sum,2017-Purdue-UNAL-IronHack-ronaldsg20,1346.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1845.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1898.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1066.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1066.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2225.0
0,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-ronaldsg20,800.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,781.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,681.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1608.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1299.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,1710.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1658.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1265.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1265.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,691.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1397.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1578.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1349.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1531.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,3257.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1076.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1101.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,974.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1075.0
0,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-ronaldsg20,9102.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1188.0
0,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,1704.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1704.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1721.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1736.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,799.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,764.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,912.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,907.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1243.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,5066.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,5066.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5066.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
2,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
4,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
5,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
7,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,78028.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,3620.0
1,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,3620.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3620.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3154.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,3154.0
0,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
2,d3-color___.gray,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,24329.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,896.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
4,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
6,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
8,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
9,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
10,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
11,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
12,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
13,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
15,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
16,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
17,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
4,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
5,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
6,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
7,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
8,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
9,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
10,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
11,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
12,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
13,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
15,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
16,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
