,components,username_folder_name,js_loc_in_each_js
1,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,17538.0
0,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,4043.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,3285.0
1,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,3285.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
2,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
4,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,22505.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,4076.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,4076.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1381.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,1381.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,7032.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,7032.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,20269.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,20269.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,20269.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,19912.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,19912.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,19912.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,21897.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,21897.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,21648.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,21648.0
2,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,21648.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,8390.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,14437.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,14437.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,14437.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,14141.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,14141.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,14141.0
3,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,14141.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,4268.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,803.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,2799.0
1,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,2799.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,2799.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,2799.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,3154.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,3154.0
0,d3-color___.color,2017-Purdue-UNAL-IronHack-jiapulidoar,1254.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1254.0
2,d3-color___.gray,2017-Purdue-UNAL-IronHack-jiapulidoar,1254.0
0,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,2363.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,2221.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2221.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1164.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,386.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,386.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
2,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
4,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
5,d3-timer___.interval,2017-Purdue-UNAL-IronHack-jiapulidoar,11757.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,6288.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,6288.0
2,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-jiapulidoar,6288.0
3,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,6288.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,17517.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,17517.0
2,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,17517.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,15727.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,1009.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,54475.0
1,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,54475.0
2,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,54475.0
3,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,54475.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,54475.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,89356.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,89356.0
2,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,89356.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,89356.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,125646.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,125646.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,4583.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,3321.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
4,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
5,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
6,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
7,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
8,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
9,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
10,d3-selection_Handling_.customEvent,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
11,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
12,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
13,d3-selection_Handling_.mouse,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
14,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
15,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
16,d3-timer___.interval,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
17,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
18,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
19,d3-timer___.timer,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
20,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
21,d3-transition___.active,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
22,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
23,d3-array_Transformations_.cross,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
24,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
25,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
26,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
27,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
28,d3-zoom___.zoom,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
29,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
30,d3-selection_Handling_.touch,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
31,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
32,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
33,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
34,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,932075.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,5180.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,5180.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,5701.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,5701.0
0,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-jiapulidoar,11134.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,11134.0
0,d3-collection_Objects_.entries,2017-Purdue-UNAL-IronHack-jiapulidoar,14231.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,14231.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,14856.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,14856.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,61626.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,61626.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
4,d3-array_Search_.scan,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
6,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
7,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
9,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
10,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
11,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,40121.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
3,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
5,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,3644.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
4,d3-array_Search_.scan,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
6,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
7,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
9,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
10,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
11,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,74981.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
3,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
5,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1805.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,22203.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,22203.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,22203.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,22203.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,822.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
3,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
5,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,3589.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
3,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
4,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,15540.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,4767.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,4767.0
0,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,925.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,925.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,14736.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,14736.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,14736.0
3,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,14736.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,14736.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,15976.0
1,d3-array_Search_.scan,2017-Purdue-UNAL-IronHack-jiapulidoar,15976.0
2,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,15976.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,15976.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,640.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,557.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1491.0
0,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,1969.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,565.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,1828.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,1828.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,550.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,4089.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,4089.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1868.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,25381.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,25381.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,25381.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,13597.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,13597.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,905.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,271.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,1158.0
1,d3-selection_Handling_.touch,2017-Purdue-UNAL-IronHack-jiapulidoar,1158.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1158.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1509.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,1021.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1021.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,2270.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,2270.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
2,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
5,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,9099.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,5337.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,5337.0
2,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,5337.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,5337.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,6902.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,6902.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
2,d3-selection_Handling_.touch,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
3,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
5,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,9434.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,1603.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,1603.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2818.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,3852.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,1121.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,2915.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,2915.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2915.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,2915.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,725.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,5308.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,5308.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,5308.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,5308.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,8687.0
1,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,8687.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,8687.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,4213.0
1,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,4213.0
2,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,4213.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,4213.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,4435.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,4435.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,4435.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,871.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,5702.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,5702.0
2,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,5702.0
3,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,5702.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,5702.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,3432.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,3432.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,3432.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
3,d3-selection_Handling_.touch,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
4,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,2793.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,1867.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2380.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,2380.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,2036.0
1,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,2036.0
2,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,2036.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,2036.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,6810.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,6810.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,4353.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,4353.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,4353.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,4491.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,4491.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1382.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,185.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,157.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,161.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,29401.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,29401.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,29401.0
3,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,29401.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,4076.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,4076.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1381.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,1381.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,6090.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,6090.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,16758.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,16758.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,16758.0
