,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-sauravn,0.0,0.0,0.0,0.1936,0.07010475423045931,0.2759146341463415,0.028203062046736505,0.0,0.6925238898257448,0.0,1,0.07425343018563357,0.0,0.0,0.0,0.033091202582728005,0.11218724778046812,0.0,0.37263556116015134,0.01129032258064516,0.025020177562550445,0.0,0.0,0.0,0.0,0.2627450980392157
2016greenironhack-lostkuma,0.0,0.0,0.0,0.35826771653543305,0.7075471698113207,0.20871559633027523,0.3723404255319149,0.0,0.05191873589164785,0.0,0.07425343018563357,1,0.0,0.0,0.0,0.43010752688172044,0.6618705035971223,0.0,0.028214171208720745,0.15053763440860216,0.30851063829787234,0.0,0.0,0.0,0.0,0.019070583077597545
2016greenironhack-abelal16,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-dengc,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-ishwetasingh,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-jeffkeilmann,0.0,0.0,0.0,0.16205533596837945,0.4444444444444444,0.09425287356321839,0.5918367346938775,0.0,0.023137697516930022,0.0,0.033091202582728005,0.43010752688172044,0.0,0.0,0.0,1,0.2949640287769784,0.0,0.013162118780096307,0.24444444444444444,0.5319148936170213,0.0,0.0,0.0,0.0,0.008997147245995173
2016greenironhack-huayifang,0.0,0.0,0.0,0.5433070866141733,0.6170212765957447,0.29571106094808125,0.24822695035460993,0.0,0.07844243792325056,0.0,0.11218724778046812,0.6618705035971223,0.0,0.0,0.0,0.2949640287769784,1,0.0,0.04094689699296225,0.1,0.22302158273381295,0.0,0.0,0.0,0.0,0.027796016633836726
2016greenironhack-patrickherrod,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-MegamindHenry,0.0,0.0,0.0,0.07192870782940802,0.025936599423631124,0.13782051282051283,0.011553273427471117,0.0,0.5181733457595527,0.0,0.37263556116015134,0.028214171208720745,0.0,0.0,0.0,0.013162118780096307,0.04094689699296225,0.0,1,0.004815409309791332,0.009951845906902087,0.0,0.0,0.0,0.0,0.6831943835015357
2016greenironhack-mgogte,0.0,0.0,0.0,0.050980392156862744,0.16853932584269662,0.03211009174311927,0.40540540540540543,0.0,0.008465011286681716,0.0,0.01129032258064516,0.15053763440860216,0.0,0.0,0.0,0.24444444444444444,0.1,0.0,0.004815409309791332,1,0.3939393939393939,0.0,0.0,0.0,0.0,0.0032916392363396972
2016greenironhack-pmittal115,0.0,0.0,0.0,0.11811023622047244,0.30434782608695654,0.07126436781609195,0.7,0.0,0.017494356659142212,0.0,0.025020177562550445,0.30851063829787234,0.0,0.0,0.0,0.5319148936170213,0.22302158273381295,0.0,0.009951845906902087,0.3939393939393939,1,0.0,0.0,0.0,0.0,0.006802721088435374
2016greenironhack-aterriqu,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0.0
2016greenironhack-ccand93,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0.0
2016greenironhack-Christyyy,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0.0
2016greenironhack-wluan,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0.0
2016greenironhack-meetalivaidya,0.0,0.0,0.0,0.04907306434023991,0.017743702081051478,0.09449682087261566,0.007898200965335674,0.0,0.3669546436285097,0.0,0.2627450980392157,0.019070583077597545,0.0,0.0,0.0,0.008997147245995173,0.027796016633836726,0.0,0.6831943835015357,0.0032916392363396972,0.006802721088435374,0.0,0.0,0.0,0.0,1
