,Student,phase,novelty,group,abs_perform_diff_best,user2,Q7_Q7_1,Q7_Q7_2,Q8_Q8_1,Q10
292,sagilm,4,0.4107142857142860,2,208.33000000000000,sagilm,0.0,0.0,3.0,1.0
293,luealfonsoru,4,0.41758241758241800,2,220.83000000000000,luealfonsoru,3.0,4.0,4.0,2.0
294,jucjimenezmo,4,0.48051948051948100,2,155.00000000000000,jucjimenezmo,0.0,0.0,3.0,2.0
295,jhonsd1996,4,0.5714285714285710,2,200.83000000000000,jhonsd1996,3.0,4.0,4.0,2.0
296,Phoenixest,4,0.5714285714285710,2,263.33,Phoenixest,0.0,1.0,3.0,1.0
297,oserasoa,4,0.6049382716049380,2,242.5,oserasoa,4.0,3.0,3.0,1.0
298,leguzman,4,0.6222222222222220,2,68.33000000000000,leguzman,0.0,2.0,5.0,2.0
299,jscontrerasp,4,0.6388888888888890,2,358.33,jscontrerasp,1.0,1.0,4.0,0.0
300,kancas,4,0.6666666666666670,2,151.66,kancas,0.0,0.0,5.0,2.0
301,JulianaNino,4,0.6944444444444440,2,234.16000000000000,JulianaNino,1.0,1.0,3.0,1.0
302,luegilca,4,0.7049180327868850,2,241.66000000000000,luegilca,0.0,1.0,6.0,2.0
303,jhcardenasa,4,0.7272727272727270,2,358.33,jhcardenasa,4.0,4.0,5.0,3.0
304,jusherrerama,4,0.7297297297297300,2,250.83000000000000,,,,,
305,joaortizro,4,0.7317073170731710,2,78.33000000000000,joaortizro,0.0,2.0,2.0,1.0
306,ykchautai,4,0.7719298245614040,2,159.16,ykchautai,4.0,4.0,4.0,1.0
307,ligibrial,4,0.7903225806451610,2,250.0,ligibrial,1.0,5.0,3.0,2.0
308,ccvacad,4,0.7927927927927930,2,358.33,ccvacad,1.0,0.0,4.0,2.0
309,Davsatu313,4,0.7959183673469390,2,57.5,Davsatu313,0.0,3.0,5.0,2.0
310,davidrh195,4,0.8064516129032260,2,250.83000000000000,davidrh195,3.0,3.0,5.0,1.0
311,Gantiva,4,0.8170731707317070,2,120.83000000000000,Gantiva,2.0,4.0,3.0,2.0
312,juasmartinezbel,4,0.8301158301158300,2,37.5,juasmartinezbel,0.0,5.0,5.0,2.0
313,Dandarprox,4,0.8333333333333330,2,145.00000000000000,Dandarprox,0.0,1.0,4.0,2.0
314,HashNick,4,0.8347826086956520,2,226.66,HashNick,1.0,3.0,5.0,3.0
315,cesarochoa2006,4,0.8373983739837400,2,74.37,cesarochoa2006,0.0,1.0,6.0,0.0
316,jjmuesesq,4,0.8444444444444440,2,250.83000000000000,jjmuesesq,0.0,3.0,2.0,2.0
317,Yelis3,4,0.8568228807718810,2,124.16,Yelis3,1.0,4.0,6.0,3.0
318,jhriverasa,4,0.87,2,25.0,jhriverasa,1.0,3.0,2.0,2.0
319,raulramirezp,4,0.8958333333333330,2,210.00000000000000,raulramirezp,1.0,2.0,5.0,2.0
320,fabianr23,4,0.9137931034482760,2,0.0,fabianr23,5.0,4.0,5.0,2.0
321,begarzonf,4,0.9437751004016060,2,143.33000000000000,begarzonf,2.0,3.0,4.0,2.0
322,xdanielsb,4,0.9475982532751090,2,283.33,xdanielsb,3.0,3.0,3.0,2.0
323,idrojasf,4,0.9533169533169530,2,205.00000000000000,idrojasf,1.0,1.0,4.0,4.0
324,lsfinite,4,0.9585218702865760,2,358.33,lsfinite,1.0,1.0,6.0,3.0
325,bdvegat,4,0.9586030407948220,2,263.33,bdvegat,1.0,2.0,4.0,1.0
326,JuanitoAli,4,0.9737514518002320,2,33.330000000000000,JuanitoAli,1.0,1.0,5.0,2.0
327,debeltranc,4,0.9918367346938780,2,258.33,debeltranc,1.0,4.0,4.0,1.0
328,adamantwharf,1,0.0,1,246.67000000000000,,,,,
329,nabautistal,1,0.0,1,271.67,nabautistal,0.0,0.0,3.0,1.0
330,bdcajicam,1,0.0,1,304.17,bdcajicam,0.0,2.0,5.0,2.0
331,andfsanchezlem,1,0.0,1,259.17,andfsanchezlem,0.0,1.0,3.0,1.0
332,maikellPardo,1,0.0,1,241.67000000000000,maikellPardo,4.0,4.0,4.0,2.0
333,Zeugmax,1,0.0,1,329.17,Zeugmax,1.0,3.0,5.0,2.0
334,ItsNavi,1,0.0,1,329.17,ItsNavi,1.0,2.0,5.0,2.0
335,crigar,1,0.0,1,259.17,crigar,1.0,0.0,2.0,4.0
336,joahernandezca,1,0.10948905109489000,1,179.17000000000000,joahernandezca,1.0,1.0,0.0,0.0
337,diegoaguevarar,1,0.18840579710144900,1,241.67000000000000,diegoaguevarar,0.0,1.0,5.0,2.0
338,gcantem,1,0.19565217391304300,1,0.0,gcantem,0.0,2.0,5.0,2.0
339,jmhurtadoc,1,0.23456790123456800,1,166.67000000000000,jmhurtadoc,6.0,6.0,6.0,2.0
340,dfhincapiem,1,0.25,1,329.17,dfhincapiem,4.0,1.0,5.0,1.0
341,fevargasmo,1,0.5454545454545450,1,164.17000000000000,fevargasmo,2.0,3.0,4.0,4.0
342,anfmorenoso,1,0.5483870967741940,1,231.67000000000000,anfmorenoso,0.0,2.0,5.0,2.0
343,dasalgadob,1,0.5555555555555560,1,229.17000000000000,dasalgadob,1.0,2.0,4.0,3.0
344,gasierram,1,0.5555555555555560,1,134.17000000000000,gasierram,3.0,4.0,5.0,4.0
345,JairVillalba,1,0.5625,1,266.67,JairVillalba,1.0,1.0,3.0,2.0
346,Semoralesga,1,0.5952380952380950,1,263.34000000000000,Semoralesga,4.0,3.0,4.0,2.0
347,jsnarvaezb,1,0.6190476190476190,1,155.00000000000000,jsnarvaezb,0.0,1.0,3.0,2.0
348,stevenbustos,1,0.625,1,196.67000000000000,stevenbustos,0.0,1.0,0.0,1.0
349,jsviveroj,1,0.6326530612244900,1,225.84000000000000,jsviveroj,1.0,3.0,4.0,2.0
350,jcrubioa,1,0.6638888888888890,1,192.50000000000000,jcrubioa,0.0,0.0,5.0,2.0
351,wolfstain,1,0.6808510638297870,1,255.0,wolfstain,3.0,3.0,6.0,0.0
352,djguzmanc,1,0.7169811320754720,1,48.34000000000000,djguzmanc,0.0,5.0,6.0,3.0
353,gsuarezc04,1,0.7636363636363640,1,329.17,gsuarezc04,1.0,1.0,3.0,2.0
354,jufcontrerasco,1,0.7692307692307690,1,237.5,jufcontrerasco,0.0,0.0,5.0,2.0
355,gfalbarracinr,1,0.813953488372093,1,266.67,gfalbarracinr,1.0,1.0,5.0,2.0
356,jonatan360,1,0.8247422680412370,1,43.34000000000000,jonatan360,4.0,4.0,6.0,4.0
357,daandradec,1,0.8431372549019610,1,191.67000000000000,daandradec,2.0,2.0,6.0,2.0
358,dsbarrerag,1,0.85,1,103.34,dsbarrerag,0.0,4.0,5.0,2.0
359,helmeraac,1,0.8620689655172410,1,259.17,helmeraac,5.0,4.0,6.0,4.0
360,oeroaq,1,0.87890625,1,98.34,oeroaq,4.0,4.0,5.0,3.0
361,miaborjaac,1,0.9090909090909090,1,209.17000000000000,miaborjaac,0.0,0.0,4.0,1.0
362,ivdgonzalezco,1,0.9273356401384080,1,329.17,ivdgonzalezco,1.0,4.0,4.0,2.0
363,jiapulidoar,1,0.953551912568306,1,110.00000000000000,jiapulidoar,4.0,4.0,5.0,2.0
364,aldiazve,1,0.9642238892094630,1,209.17000000000000,aldiazve,0.0,3.0,6.0,3.0
365,falperezgo,1,0.9659863945578230,1,72.5,falperezgo,4.0,4.0,5.0,3.0
366,jesusfchavarro,1,0.9784126984126980,1,80.84,jesusfchavarro,4.0,3.0,6.0,3.0
367,jesusfchavarro,1,0.9784126984126980,1,80.84,jesusfchavarro,5.0,3.0,6.0,3.0
368,Christian7sr,1,1.0,1,255.0,Christian7sr,3.0,3.0,3.0,2.0
369,Zeugmax,2,0.0,1,320.83,Zeugmax,1.0,3.0,5.0,2.0
370,maikellPardo,2,0.0,1,270.83,maikellPardo,4.0,4.0,4.0,2.0
371,ItsNavi,2,0.0,1,320.83,ItsNavi,1.0,2.0,5.0,2.0
372,crigar,2,0.0,1,238.33000000000000,crigar,1.0,0.0,2.0,4.0
373,andfsanchezlem,2,0.0,1,275.83,andfsanchezlem,0.0,1.0,3.0,1.0
374,adamantwharf,2,0.0,1,238.33000000000000,,,,,
375,joahernandezca,2,0.1159420289855070,1,258.33,joahernandezca,1.0,1.0,0.0,0.0
376,diegoaguevarar,2,0.1159420289855070,1,114.16,diegoaguevarar,0.0,1.0,5.0,2.0
377,gcantem,2,0.15625,1,81.66,gcantem,0.0,2.0,5.0,2.0
378,jmhurtadoc,2,0.18000000000000000,1,245.83000000000000,jmhurtadoc,6.0,6.0,6.0,2.0
379,Semoralesga,2,0.23337902673063700,1,142.50000000000000,Semoralesga,4.0,3.0,4.0,2.0
380,dfhincapiem,2,0.25,1,205.00000000000000,dfhincapiem,4.0,1.0,5.0,1.0
381,Christian7sr,2,0.5,1,221.66000000000000,Christian7sr,3.0,3.0,3.0,2.0
382,dasalgadob,2,0.5555555555555560,1,258.33,dasalgadob,1.0,2.0,4.0,3.0
383,gasierram,2,0.5625,1,192.50000000000000,gasierram,3.0,4.0,5.0,4.0
384,nabautistal,2,0.5714285714285710,1,234.16000000000000,nabautistal,0.0,0.0,3.0,1.0
385,JairVillalba,2,0.6511627906976750,1,270.83,JairVillalba,1.0,1.0,3.0,2.0
386,bdcajicam,2,0.6515151515151520,1,238.33000000000000,bdcajicam,0.0,2.0,5.0,2.0
387,jcrubioa,2,0.6590257879656160,1,145.83000000000000,jcrubioa,0.0,0.0,5.0,2.0
388,anfmorenoso,2,0.6744186046511630,1,217.5,anfmorenoso,0.0,2.0,5.0,2.0
389,jsviveroj,2,0.6956521739130440,1,180.00000000000000,jsviveroj,1.0,3.0,4.0,2.0
390,djguzmanc,2,0.7068965517241380,1,67.08000000000000,djguzmanc,0.0,5.0,6.0,3.0
391,jsnarvaezb,2,0.7123287671232880,1,125.83000000000000,jsnarvaezb,0.0,1.0,3.0,2.0
392,stevenbustos,2,0.7142857142857140,1,230.0,stevenbustos,0.0,1.0,0.0,1.0
393,fevargasmo,2,0.736842105263158,1,204.16,fevargasmo,2.0,3.0,4.0,4.0
394,jufcontrerasco,2,0.7692307692307690,1,225.0,jufcontrerasco,0.0,0.0,5.0,2.0
395,gsuarezc04,2,0.8214285714285710,1,200.00000000000000,gsuarezc04,1.0,1.0,3.0,2.0
396,jonatan360,2,0.8230088495575220,1,105.83000000000000,jonatan360,4.0,4.0,6.0,4.0
397,gfalbarracinr,2,0.825,1,270.83,gfalbarracinr,1.0,1.0,5.0,2.0
398,daandradec,2,0.8509316770186340,1,20.0,daandradec,2.0,2.0,6.0,2.0
399,dsbarrerag,2,0.8780487804878050,1,0.0,dsbarrerag,0.0,4.0,5.0,2.0
400,wolfstain,2,0.8943661971830990,1,142.50000000000000,wolfstain,3.0,3.0,6.0,0.0
401,miaborjaac,2,0.8952879581151830,1,217.5,miaborjaac,0.0,0.0,4.0,1.0
402,helmeraac,2,0.9026548672566370,1,183.33000000000000,helmeraac,5.0,4.0,6.0,4.0
403,ivdgonzalezco,2,0.9129032258064520,1,205.00000000000000,ivdgonzalezco,1.0,4.0,4.0,2.0
404,oeroaq,2,0.9398797595190380,1,45.0,oeroaq,4.0,4.0,5.0,3.0
405,aldiazve,2,0.9519556513704960,1,122.50000000000000,aldiazve,0.0,3.0,6.0,3.0
406,falperezgo,2,0.9519556513704960,1,3.329999999999980,falperezgo,4.0,4.0,5.0,3.0
407,jiapulidoar,2,0.9530026109660570,1,76.66000000000000,jiapulidoar,4.0,4.0,5.0,2.0
408,jesusfchavarro,2,0.969967151572032,1,44.16000000000000,jesusfchavarro,4.0,3.0,6.0,3.0
409,jesusfchavarro,2,0.969967151572032,1,44.16000000000000,jesusfchavarro,5.0,3.0,6.0,3.0
410,crigar,3,0.0,1,263.33,crigar,1.0,0.0,2.0,4.0
411,Zeugmax,3,0.0,1,345.83,Zeugmax,1.0,3.0,5.0,2.0
412,ItsNavi,3,0.0,1,345.83,ItsNavi,1.0,2.0,5.0,2.0
413,andfsanchezlem,3,0.0,1,300.83,andfsanchezlem,0.0,1.0,3.0,1.0
414,maikellPardo,3,0.0,1,287.5,maikellPardo,4.0,4.0,4.0,2.0
415,diegoaguevarar,3,0.1159420289855070,1,20.830000000000000,diegoaguevarar,0.0,1.0,5.0,2.0
416,joahernandezca,3,0.12857142857142900,1,237.5,joahernandezca,1.0,1.0,0.0,0.0
417,jmhurtadoc,3,0.18000000000000000,1,225.0,jmhurtadoc,6.0,6.0,6.0,2.0
418,Semoralesga,3,0.24680993955674900,1,167.50000000000000,Semoralesga,4.0,3.0,4.0,2.0
419,dfhincapiem,3,0.25,1,238.33000000000000,dfhincapiem,4.0,1.0,5.0,1.0
420,adamantwharf,3,0.25,1,250.83000000000000,,,,,
421,jesusfchavarro,3,0.2564784053156150,1,0.0,jesusfchavarro,4.0,3.0,6.0,3.0
422,jesusfchavarro,3,0.2564784053156150,1,0.0,jesusfchavarro,5.0,3.0,6.0,3.0
423,oeroaq,3,0.2862145813435210,1,25.0,oeroaq,4.0,4.0,5.0,3.0
424,bdcajicam,3,0.484375,1,188.33000000000000,bdcajicam,0.0,2.0,5.0,2.0
425,gasierram,3,0.484375,1,213.33000000000000,gasierram,3.0,4.0,5.0,4.0
426,Christian7sr,3,0.5,1,221.66000000000000,Christian7sr,3.0,3.0,3.0,2.0
427,nabautistal,3,0.625,1,259.16000000000000,nabautistal,0.0,0.0,3.0,1.0
428,jsnarvaezb,3,0.65625,1,117.50000000000000,jsnarvaezb,0.0,1.0,3.0,2.0
429,jcrubioa,3,0.6590257879656160,1,140.41,jcrubioa,0.0,0.0,5.0,2.0
430,jufcontrerasco,3,0.6666666666666670,1,217.50000000000000,jufcontrerasco,0.0,0.0,5.0,2.0
431,jsviveroj,3,0.6703296703296700,1,52.5,jsviveroj,1.0,3.0,4.0,2.0
432,JairVillalba,3,0.7142857142857140,1,283.33,JairVillalba,1.0,1.0,3.0,2.0
433,stevenbustos,3,0.7192982456140350,1,242.5,stevenbustos,0.0,1.0,0.0,1.0
434,anfmorenoso,3,0.7205882352941180,1,230.0,anfmorenoso,0.0,2.0,5.0,2.0
435,djguzmanc,3,0.7340425531914890,1,40.830000000000000,djguzmanc,0.0,5.0,6.0,3.0
436,fevargasmo,3,0.7868852459016390,1,32.5,fevargasmo,2.0,3.0,4.0,4.0
437,gcantem,3,0.8421052631578950,1,119.16,gcantem,0.0,2.0,5.0,2.0
438,jonatan360,3,0.8466257668711660,1,12.910000000000000,jonatan360,4.0,4.0,6.0,4.0
439,gsuarezc04,3,0.8554216867469880,1,295.83,gsuarezc04,1.0,1.0,3.0,2.0
440,gfalbarracinr,3,0.8563218390804600,1,270.83,gfalbarracinr,1.0,1.0,5.0,2.0
441,dasalgadob,3,0.8709677419354840,1,295.83,dasalgadob,1.0,2.0,4.0,3.0
442,dsbarrerag,3,0.8809523809523810,1,20.830000000000000,dsbarrerag,0.0,4.0,5.0,2.0
443,miaborjaac,3,0.8833333333333330,1,45.0,miaborjaac,0.0,0.0,4.0,1.0
444,helmeraac,3,0.8870967741935480,1,291.66000000000000,helmeraac,5.0,4.0,6.0,4.0
445,wolfstain,3,0.8908045977011490,1,150.83000000000000,wolfstain,3.0,3.0,6.0,0.0
446,daandradec,3,0.8955613577023500,1,105.00000000000000,daandradec,2.0,2.0,6.0,2.0
447,ivdgonzalezco,3,0.9067524115755630,1,221.66000000000000,ivdgonzalezco,1.0,4.0,4.0,2.0
448,jiapulidoar,3,0.9530026109660570,1,64.16000000000000,jiapulidoar,4.0,4.0,5.0,2.0
449,falperezgo,3,0.9534461910519950,1,7.5,falperezgo,4.0,4.0,5.0,3.0
450,aldiazve,3,0.9616403961500910,1,116.25000000000000,aldiazve,0.0,3.0,6.0,3.0
451,gcantem,4,0.0,1,85.83000000000000,gcantem,0.0,2.0,5.0,2.0
452,crigar,4,0.0,1,242.5,crigar,1.0,0.0,2.0,4.0
453,ItsNavi,4,0.0,1,350.0,ItsNavi,1.0,2.0,5.0,2.0
454,maikellPardo,4,0.0,1,275.0,maikellPardo,4.0,4.0,4.0,2.0
455,andfsanchezlem,4,0.0,1,305.0,andfsanchezlem,0.0,1.0,3.0,1.0
456,Zeugmax,4,0.0,1,350.0,Zeugmax,1.0,3.0,5.0,2.0
457,joahernandezca,4,0.12857142857142900,1,217.5,joahernandezca,1.0,1.0,0.0,0.0
458,oeroaq,4,0.1752387950036740,1,0.0,oeroaq,4.0,4.0,5.0,3.0
459,jmhurtadoc,4,0.1907894736842110,1,233.33000000000000,jmhurtadoc,6.0,6.0,6.0,2.0
460,adamantwharf,4,0.25,1,255.0,,,,,
461,dfhincapiem,4,0.25,1,242.5,dfhincapiem,4.0,1.0,5.0,1.0
462,Semoralesga,4,0.2594915813799930,1,171.67,Semoralesga,4.0,3.0,4.0,2.0
463,jesusfchavarro,4,0.26241367971062100,1,16.670000000000000,jesusfchavarro,4.0,3.0,6.0,3.0
464,jesusfchavarro,4,0.26241367971062100,1,16.670000000000000,jesusfchavarro,5.0,3.0,6.0,3.0
465,nabautistal,4,0.38888888888888900,1,259.17,nabautistal,0.0,0.0,3.0,1.0
466,diegoaguevarar,4,0.40909090909090900,1,37.5,diegoaguevarar,0.0,1.0,5.0,2.0
467,bdcajicam,4,0.484375,1,175.83,bdcajicam,0.0,2.0,5.0,2.0
468,gasierram,4,0.484375,1,189.17,gasierram,3.0,4.0,5.0,4.0
469,helmeraac,4,0.6517412935323380,1,263.33,helmeraac,5.0,4.0,6.0,4.0
470,jsnarvaezb,4,0.65625,1,105.83000000000000,jsnarvaezb,0.0,1.0,3.0,2.0
471,jcrubioa,4,0.6609686609686610,1,134.17,jcrubioa,0.0,0.0,5.0,2.0
472,jufcontrerasco,4,0.6666666666666670,1,188.33,jufcontrerasco,0.0,0.0,5.0,2.0
473,jsviveroj,4,0.6842105263157900,1,69.17000000000000,jsviveroj,1.0,3.0,4.0,2.0
474,JairVillalba,4,0.72,1,287.5,JairVillalba,1.0,1.0,3.0,2.0
475,djguzmanc,4,0.7452830188679250,1,57.71000000000000,djguzmanc,0.0,5.0,6.0,3.0
476,stevenbustos,4,0.7592592592592590,1,234.17000000000000,stevenbustos,0.0,1.0,0.0,1.0
477,fevargasmo,4,0.7959183673469390,1,101.67000000000000,fevargasmo,2.0,3.0,4.0,4.0
478,dsbarrerag,4,0.8051948051948050,1,65.0,dsbarrerag,0.0,4.0,5.0,2.0
479,anfmorenoso,4,0.8151260504201680,1,171.67,anfmorenoso,0.0,2.0,5.0,2.0
480,jonatan360,4,0.8295454545454550,1,6.670000000000020,jonatan360,4.0,4.0,6.0,4.0
481,gsuarezc04,4,0.8588235294117650,1,300.0,gsuarezc04,1.0,1.0,3.0,2.0
482,miaborjaac,4,0.8604651162790700,1,48.330000000000000,miaborjaac,0.0,0.0,4.0,1.0
483,gfalbarracinr,4,0.8644859813084110,1,300.0,gfalbarracinr,1.0,1.0,5.0,2.0
484,dasalgadob,4,0.8709677419354840,1,125.0,dasalgadob,1.0,2.0,4.0,3.0
485,Christian7sr,4,0.88,1,225.83000000000000,Christian7sr,3.0,3.0,3.0,2.0
486,daandradec,4,0.882640586797066,1,31.25,daandradec,2.0,2.0,6.0,2.0
487,wolfstain,4,0.8908045977011490,1,146.67,wolfstain,3.0,3.0,6.0,0.0
488,ivdgonzalezco,4,0.9020771513353120,1,185.0,ivdgonzalezco,1.0,4.0,4.0,2.0
489,jiapulidoar,4,0.952076677316294,1,72.5,jiapulidoar,4.0,4.0,5.0,2.0
490,aldiazve,4,0.96159179145868,1,90.0,aldiazve,0.0,3.0,6.0,3.0
491,falperezgo,4,0.965675057208238,1,72.5,falperezgo,4.0,4.0,5.0,3.0
492,fffeelipe,1,0.0,0,201.66000000000000,fffeelipe,1.0,0.0,5.0,3.0
493,jdsolanos,1,0.0,0,238.33000000000000,jdsolanos,1.0,1.0,5.0,2.0
494,annipi,1,0.0,0,300.83,annipi,1.0,0.0,4.0,2.0
495,jcneivaa,1,0.0,0,300.83,jcneivaa,0.0,0.0,4.0,2.0
496,juanescai,1,0.0,0,188.33000000000000,juanescai,1.0,2.0,5.0,2.0
497,maikellPardoA,1,0.0,0,213.33000000000000,maikellPardoA,3.0,3.0,3.0,2.0
498,fmbernalb,1,0.0,0,300.83,fmbernalb,1.0,2.0,2.0,1.0
499,yocuervoc,1,0.0,0,300.83,yocuervoc,0.0,1.0,5.0,2.0
500,MogGy94,1,0.0,0,288.33,MogGy94,3.0,3.0,4.0,0.0
501,katherinsb,1,0.0,0,300.83,katherinsb,1.0,2.0,4.0,2.0
502,cap182,1,0.0,0,152.50000000000000,cap182,0.0,1.0,4.0,2.0
503,capinillab,1,0.5666666666666670,0,185.0,capinillab,0.0,0.0,0.0,0.0
504,CristianLozano,1,0.5714285714285710,0,201.66000000000000,,,,,
505,jdsuarezj,1,0.5777777777777780,0,138.33000000000000,jdsuarezj,1.0,3.0,3.0,2.0
506,Judgarciani,1,0.5869565217391300,0,300.83,Judgarciani,3.0,3.0,4.0,2.0
507,pcberriop,1,0.6481481481481480,0,223.33000000000000,pcberriop,0.0,1.0,3.0,2.0
508,JoseMolano,1,0.6538461538461540,0,105.83000000000000,JoseMolano,1.0,5.0,4.0,4.0
509,pipemax85,1,0.6818181818181820,0,205.83000000000000,pipemax85,1.0,3.0,5.0,2.0
510,NicolasZon,1,0.6956521739130440,0,288.33,NicolasZon,3.0,3.0,3.0,1.0
511,hsmartineza,1,0.72,0,300.83,hsmartineza,0.0,1.0,3.0,2.0
512,UNhcrodriguezl,1,0.7345679012345680,0,210.0,UNhcrodriguezl,3.0,3.0,5.0,3.0
513,cdcordobaa,1,0.7608695652173910,0,210.0,cdcordobaa,2.0,4.0,5.0,2.0
514,lfvalderrama,1,0.7647058823529410,0,225.83000000000000,lfvalderrama,0.0,3.0,5.0,2.0
515,DglyP,1,0.7777777777777780,0,300.83,DglyP,1.0,3.0,4.0,3.0
516,bsgarciac,1,0.7794117647058820,0,193.33000000000000,bsgarciac,0.0,3.0,4.0,2.0
517,sacastroc,1,0.7884615384615380,0,225.83000000000000,sacastroc,1.0,2.0,4.0,2.0
518,odprietoh,1,0.7916666666666670,0,275.83,odprietoh,4.0,4.0,5.0,2.0
519,jjrodriguezn,1,0.8064516129032260,0,300.83,jjrodriguezn,2.0,2.0,3.0,1.0
520,gabi04,1,0.8260869565217390,0,300.83,gabi04,0.0,0.0,5.0,2.0
521,camilo654,1,0.8333333333333330,0,226.66000000000000,camilo654,0.0,1.0,4.0,2.0
522,mnguzmanc,1,0.8349514563106800,0,213.33000000000000,mnguzmanc,2.0,1.0,3.0,2.0
523,Moimolcp,1,0.8367346938775510,0,275.83,Moimolcp,1.0,1.0,5.0,1.0
524,leavendanoro,1,0.84,0,263.33,leavendanoro,0.0,1.0,4.0,1.0
525,camilo13152,1,0.85,0,271.66000000000000,camilo13152,3.0,5.0,5.0,2.0
526,juandavidro,1,0.8527131782945740,0,0.0,juandavidro,1.0,2.0,2.0,2.0
527,janoguerab,1,0.8571428571428570,0,300.83,janoguerab,3.0,3.0,4.0,2.0
528,jmcuestasb,1,0.8873239436619720,0,250.83000000000000,jmcuestasb,1.0,3.0,4.0,2.0
529,CamiloRueda,1,0.9361702127659580,0,300.83,CamiloRueda,3.0,3.0,6.0,1.0
530,jdsolanos,2,0.0,0,235.0,jdsolanos,1.0,1.0,5.0,2.0
531,fmbernalb,2,0.0,0,235.0,fmbernalb,1.0,2.0,2.0,1.0
532,juanescai,2,0.0,0,185.0,juanescai,1.0,2.0,5.0,2.0
533,maikellPardoA,2,0.0,0,160.0,maikellPardoA,3.0,3.0,3.0,2.0
534,annipi,2,0.0,0,235.0,annipi,1.0,0.0,4.0,2.0
535,yocuervoc,2,0.0,0,235.0,yocuervoc,0.0,1.0,5.0,2.0
536,katherinsb,2,0.0,0,235.0,katherinsb,1.0,2.0,4.0,2.0
537,cap182,2,0.0,0,214.17000000000000,cap182,0.0,1.0,4.0,2.0
538,fffeelipe,2,0.0,0,75.0,fffeelipe,1.0,0.0,5.0,3.0
539,jcneivaa,2,0.0,0,235.0,jcneivaa,0.0,0.0,4.0,2.0
540,MogGy94,2,0.0,0,235.0,MogGy94,3.0,3.0,4.0,0.0
541,juandavidro,2,0.4782608695652170,0,119.17000000000000,juandavidro,1.0,2.0,2.0,2.0
542,hsmartineza,2,0.5,0,160.83000000000000,hsmartineza,0.0,1.0,3.0,2.0
543,camilo13152,2,0.5189873417721520,0,144.17000000000000,camilo13152,3.0,5.0,5.0,2.0
544,jjrodriguezn,2,0.52,0,135.83000000000000,jjrodriguezn,2.0,2.0,3.0,1.0
545,pcberriop,2,0.5517241379310350,0,81.67000000000000,pcberriop,0.0,1.0,3.0,2.0
546,JoseMolano,2,0.5568181818181820,0,101.67000000000000,JoseMolano,1.0,5.0,4.0,4.0
547,UNhcrodriguezl,2,0.5833333333333330,0,56.67000000000000,UNhcrodriguezl,3.0,3.0,5.0,3.0
548,pipemax85,2,0.6285714285714290,0,144.17000000000000,pipemax85,1.0,3.0,5.0,2.0
549,capinillab,2,0.6585365853658540,0,0.0,capinillab,0.0,0.0,0.0,0.0
550,camilo654,2,0.6785714285714290,0,52.5,camilo654,0.0,1.0,4.0,2.0
551,DglyP,2,0.6875,0,124.17,DglyP,1.0,3.0,4.0,3.0
552,jdsuarezj,2,0.6883116883116880,0,122.5,jdsuarezj,1.0,3.0,3.0,2.0
553,Judgarciani,2,0.6901408450704230,0,160.83000000000000,Judgarciani,3.0,3.0,4.0,2.0
554,lfvalderrama,2,0.7297297297297300,0,105.83000000000000,lfvalderrama,0.0,3.0,5.0,2.0
555,cdcordobaa,2,0.8085106382978720,0,56.67000000000000,cdcordobaa,2.0,4.0,5.0,2.0
556,NicolasZon,2,0.8125,0,147.5,NicolasZon,3.0,3.0,3.0,1.0
557,CristianLozano,2,0.8125,0,144.17000000000000,,,,,
558,sacastroc,2,0.8141025641025640,0,44.17000000000000,sacastroc,1.0,2.0,4.0,2.0
559,bsgarciac,2,0.8157894736842110,0,15.830000000000000,bsgarciac,0.0,3.0,4.0,2.0
560,mnguzmanc,2,0.8333333333333330,0,27.5,mnguzmanc,2.0,1.0,3.0,2.0
561,odprietoh,2,0.8431372549019610,0,185.0,odprietoh,4.0,4.0,5.0,2.0
562,gabi04,2,0.8709677419354840,0,185.0,gabi04,0.0,0.0,5.0,2.0
563,janoguerab,2,0.8837209302325580,0,160.83000000000000,janoguerab,3.0,3.0,4.0,2.0
564,leavendanoro,2,0.8852459016393440,0,135.0,leavendanoro,0.0,1.0,4.0,1.0
565,Moimolcp,2,0.8913043478260870,0,126.67,Moimolcp,1.0,1.0,5.0,1.0
566,jmcuestasb,2,0.9012345679012350,0,106.67000000000000,jmcuestasb,1.0,3.0,4.0,2.0
567,CamiloRueda,2,0.9411764705882350,0,185.0,CamiloRueda,3.0,3.0,6.0,1.0
568,juanescai,3,0.0,0,231.66000000000000,juanescai,1.0,2.0,5.0,2.0
569,jdsolanos,3,0.0,0,293.33,jdsolanos,1.0,1.0,5.0,2.0
570,maikellPardoA,3,0.0,0,210.0,maikellPardoA,3.0,3.0,3.0,2.0
571,cap182,3,0.0,0,244.16000000000000,cap182,0.0,1.0,4.0,2.0
572,annipi,3,0.0,0,293.33,annipi,1.0,0.0,4.0,2.0
573,jcneivaa,3,0.0,0,293.33,jcneivaa,0.0,0.0,4.0,2.0
574,fmbernalb,3,0.0,0,293.33,fmbernalb,1.0,2.0,2.0,1.0
575,MogGy94,3,0.0,0,293.33,MogGy94,3.0,3.0,4.0,0.0
576,yocuervoc,3,0.0,0,293.33,yocuervoc,0.0,1.0,5.0,2.0
577,fffeelipe,3,0.0,0,120.83000000000000,fffeelipe,1.0,0.0,5.0,3.0
